idx,seed,dataset,accuracy_fp32,accuracy_esp,key,espdl_size_bytes,torch_size_bytes,edgegpu_latency,edgegpu_energy,raspi4_latency,edgetpu_latency,pixel3_latency,eyeriss_latency,eyeriss_energy,eyeriss_arithmetic_intensity,fpga_latency,fpga_energy,average_hw_metric,arch_index,flop,test_acc,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5
7571,888,cifar10,88.54,77.38,200,268896,793261,4.258451461791992,18.258110642433167,10.438212680019204,1.0004742099990835,4.05455,4.8744200000000015,0.9338578365,3.4990663350154834,2.46736,17.271520000000002,638629.5796891291,7571,11.71521,88.54,none,avg_pool_3x3,none,nor_conv_1x1,none,avg_pool_3x3
8465,888,cifar10,90.96,88.42,200,501056,1852725,3.6241531372070312,16.301440811157224,24.289969859964913,-1.0,10.7494,4.8744200000000015,0.9692472765,14.069085832664296,3.31536,23.20752,-5607389.121533045,8465,47.10465,90.98,avg_pool_3x3,nor_conv_1x1,none,nor_conv_3x3,skip_connect,none
7472,888,cifar10,88.51,87.32,200,254864,1003558,5.066471099853516,22.307672252655028,12.959964360052254,1.2806333359985729,5.45745,5.120180000000002,0.9651055645,4.181177211239183,2.98256,20.87792,3150029.833819611,7472,15.64737,88.5,avg_pool_3x3,avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,nor_conv_1x1
8274,888,cifar10,10.0,10.0,200,154032,538290,0.6415176391601562,2.62765625,0.0122516199917299,-1.0,0.00511986,3.154100000000001,0.6247873085,4.5797302195526095,1.54256,10.79792,-0.0034707120554149,8274,7.78305,10.0,none,skip_connect,avg_pool_3x3,none,skip_connect,none
8798,888,cifar10,91.61,91.04,200,559120,2300014,6.620264053344727,29.652162694931032,27.716661039885366,1.273079077996954,12.5453,5.365940000000003,1.0317427325,13.288519297119164,4.34576,30.420320000000004,63599803.83103505,8798,54.96897,91.6,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1
8925,888,cifar10,87.06,83.67,200,260144,786605,5.291590690612793,23.29887381076813,14.776107000070624,0.9962977890027104,5.66668,4.874420000000002,0.9338578365,3.4990663350154834,2.46736,17.271520000000002,1995105.4252202888,8925,11.71521,87.04,skip_connect,none,nor_conv_1x1,none,avg_pool_3x3,avg_pool_3x3
9131,888,cifar10,73.11,16.64,200,236464,786669,4.371662139892578,19.16318099021912,10.655568720103474,-1.0,5.71271,4.874420000000002,0.9338578365,3.4990663350154834,2.46736,17.271520000000002,-989235.739922266,9131,11.71521,73.11,skip_connect,none,none,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1
8159,888,cifar10,93.85,93.61,200,748192,3135542,6.183600425720215,28.56411156654358,40.77325688005658,1.0536173139989842,16.7099,5.120180000000001,1.0358844445000002,23.09419838304203,4.67856,32.74992,103041762.6738782,8159,86.42625,93.83,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3
8173,888,cifar10,88.1,79.8,200,662448,2699246,5.632596015930176,25.876146097183227,39.98443873999349,1.2664157199978945,16.7863,6.103220000000002,1.2512117885,18.66852444337987,4.05776,28.40432,109041315.3234934,8173,78.56193,88.1,skip_connect,skip_connect,nor_conv_3x3,nor_conv_3x3,skip_connect,avg_pool_3x3
8529,888,cifar10,93.64,93.38,200,930704,3765110,6.066169738769531,27.635447273254396,51.33997251992696,1.147854123002617,21.7555,6.103220000000002,1.2866012285,27.07805086002373,4.90576,34.34032,284319127.65459347,8529,113.95137,93.64,nor_conv_3x3,nor_conv_3x3,skip_connect,skip_connect,nor_conv_3x3,skip_connect
7944,888,cifar10,92.01,91.24,200,773216,2961325,5.128369331359863,23.95461314678192,44.67927500001679,-1.0,19.0171,7.823540000000004,1.5602823165,14.084950458399808,4.98256,34.87792,-221425927.07471156,7944,82.49409,92.02,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,none,nor_conv_1x1
8735,888,cifar10,91.92,91.77,200,712160,2706101,3.293914794921875,14.87861312866211,19.9494426799356,0.58958038000128,6.6342799999999995,6.103220000000002,1.2512117884999998,18.66852444337987,4.05776,28.40432,3365913.9228741606,8735,78.56193,91.91,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,skip_connect,skip_connect,none
8297,888,cifar10,88.95,84.89,200,544864,2076213,3.65631103515625,15.956141357421876,7.874268340019626,0.7344325309968553,4.01598,5.120180000000001,1.0004950045,13.63768779714061,3.83056,26.813920000000003,712930.832991338,8297,51.03681,88.97,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,skip_connect,none
8406,888,cifar10,93.63,93.51,200,733888,2929518,5.624527931213379,26.05281337738037,40.85070317996724,1.1893132629993488,17.514,6.348980000000003,1.2824595165,17.923772231415303,4.57296,32.01072,148614888.2338955,8406,82.49409,93.63,nor_conv_3x3,skip_connect,avg_pool_3x3,skip_connect,nor_conv_1x1,nor_conv_3x3
8517,888,cifar10,10.0,10.0,200,505088,1859381,0.5952358245849609,2.415466976165771,0.011866800050484,-1.0,0.00491159,4.8744200000000015,0.9692472765,14.069085832664296,3.31536,23.20752,-0.0304623118841125,8517,47.10465,10.0,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,none,none
8811,888,cifar10,75.26,60.25,200,181008,580770,2.7563953399658203,12.136408681869506,5.35936248008511,0.6066744650015607,2.59383,6.103220000000002,1.1804329085,1.8494716100921615,2.36176,16.53232,79361.88142230829,8811,7.78305,75.28,skip_connect,avg_pool_3x3,avg_pool_3x3,none,avg_pool_3x3,none
7861,888,cifar10,88.86,88.35,200,470144,1846005,2.8050804138183594,12.350769062042238,7.772923459997401,-1.0,3.95747,4.874420000000002,0.9692472765,14.069085832664296,3.31536,23.20752,-387398.8282244963,7861,47.10465,88.86,avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect,nor_conv_1x1,none
9062,888,cifar10,91.2,87.89,200,516240,1870381,5.0262451171875,22.63988342285156,27.736478339938913,-1.0,9.6324,6.348980000000003,1.2470700765,10.234587927941709,3.72496,26.07472,-23379744.58961708,9062,47.10465,91.18,avg_pool_3x3,skip_connect,nor_conv_1x1,nor_conv_3x3,none,avg_pool_3x3
9109,888,cifar10,91.62,91.43,200,515616,1859253,3.08164119720459,11.975257692337037,19.466256979940223,0.4882207179980469,7.973319999999999,4.874420000000002,0.9692472765,14.069085832664296,3.31536,23.20752,1016533.6370057038,9109,47.10465,91.6,nor_conv_1x1,avg_pool_3x3,none,nor_conv_3x3,none,none
7831,888,cifar10,90.19,64.15,200,707728,2929518,6.139521598815918,29.694819466272993,41.62735311998403,1.3550886360026198,17.2151,6.348980000000003,1.2824595165,17.923772231415303,4.57296,32.01072,211014228.1947655,7831,82.49409,90.18,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_1x1,skip_connect
8475,888,cifar10,74.77,27.94,200,179776,556138,4.159340858459473,18.15136350631714,11.30437791995064,0.8764796739997109,4.84728,4.628660000000002,0.9026101085,2.6348779358235475,1.95216,13.66512,404114.7702897234,8475,7.78305,74.74,skip_connect,none,skip_connect,avg_pool_3x3,none,avg_pool_3x3
8114,888,cifar10,93.72,93.35,200,974144,4020462,6.220507621765137,29.37116348743439,57.77407440000388,1.5449283679990913,24.2812,7.823540000000004,1.5956717564999998,20.127304633717245,5.83056,40.81392,1176315746.651899,8114,117.88353,93.7,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_1x1,nor_conv_3x3
8418,888,cifar10,88.83,84.39,200,223968,762037,4.5915937423706055,20.037715091705323,11.790254020015707,0.7446349969977746,4.00779,3.399860000000001,0.6560350365000001,5.5954684920829,2.05776,14.40432,214022.17118079867,8418,11.71521,88.83,skip_connect,nor_conv_1x1,none,none,avg_pool_3x3,skip_connect
8938,888,cifar10,91.89,90.94,200,936496,3814694,5.935087203979492,28.02350341478984,54.896512260020245,1.5924986169993645,18.42,9.05234,1.8422468285,16.964481165558244,5.72496,40.07472,1024742159.6065671,8938,113.95137,91.89,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3
8229,888,cifar10,91.03,62.45,200,714608,2706165,5.990991592407227,27.294957695007326,39.32897829996364,-1.0,16.6851,6.103220000000002,1.2512117885,18.66852444337987,4.05776,28.40432,-94445924.0017976,8229,78.56193,91.01,none,nor_conv_3x3,skip_connect,skip_connect,nor_conv_3x3,avg_pool_3x3
7850,888,cifar10,92.84,92.5,200,769616,3142589,7.1471405029296875,32.83396347045898,42.444857860027696,0.9653748380005708,16.611900000000002,5.120180000000001,1.0358844445000002,23.09419838304203,4.67856,32.74992,129812042.8144087,7850,86.42625,92.84,nor_conv_3x3,none,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,skip_connect
7842,888,cifar10,91.87,91.64,200,993632,4002429,3.38134765625,15.8585205078125,35.19633559997601,0.7456056399969384,12.4105,6.348980000000003,1.3178489564999998,25.612956534888895,5.42096,37.94672,30058579.196462747,7842,117.88353,91.87,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,none
9072,888,cifar10,92.14,92.14,200,484672,1821437,5.605764389038086,25.250231396357215,21.75772884002072,0.6546192680034437,8.98441,3.3998600000000003,0.6914244764999999,22.498323538851867,2.90576,20.34032,2516607.086043427,9072,47.10465,92.14,none,nor_conv_3x3,skip_connect,nor_conv_1x1,skip_connect,skip_connect
8453,888,cifar10,87.58,65.9,200,474768,1888094,5.631875991821289,25.658827018737792,26.339666500061867,1.596906888000376,14.2198,7.823540000000004,1.5248928765,8.04259628308237,4.13456,28.941919999999996,123387884.1401794,8453,47.10465,87.59,skip_connect,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1
8866,888,cifar10,88.54,78.49,200,472448,1863590,5.06434440612793,22.87564368247986,27.215565720107406,1.6365235529956408,10.8697,6.348980000000003,1.2470700765,10.234587927941709,3.72496,26.07472,43131029.50803629,8866,47.10465,88.55,skip_connect,avg_pool_3x3,nor_conv_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1
8038,888,cifar10,79.67,20.23,200,208368,748334,4.869322776794434,21.064690332412717,8.129440440025064,0.9117308269997012,4.19862,3.399860000000001,0.6560350365000001,5.5954684920829,2.05776,14.40432,211024.5854565538,8038,11.71521,79.67,skip_connect,skip_connect,skip_connect,nor_conv_1x1,skip_connect,avg_pool_3x3
8395,888,cifar10,91.33,89.25,200,453760,1622261,3.7891674041748047,17.26344669342041,21.481507920034343,0.8384089699975448,9.8804,4.628660000000002,0.9379995485,14.615637999956666,2.80016,19.60112,2773883.08820645,8395,43.17249,91.34,avg_pool_3x3,skip_connect,none,none,skip_connect,nor_conv_3x3
9098,888,cifar10,92.54,92.32,200,797216,3142653,6.483783721923828,28.71019432067871,41.94018869995489,0.951914638004382,15.7369,5.120180000000001,1.0358844445000002,23.09419838304203,4.67856,32.74992,95045423.3422048,9098,86.42625,92.53,nor_conv_3x3,none,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_1x1
7979,888,cifar10,88.17,83.72,200,436704,1615605,4.666409492492676,21.078171677589417,23.455112779993215,0.9390183270006672,9.95751,4.628660000000002,0.9379995485,14.615637999956666,2.80016,19.60112,5140433.847567401,7979,43.17249,88.17,skip_connect,skip_connect,nor_conv_3x3,none,avg_pool_3x3,skip_connect
8756,888,cifar10,89.11,27.58,200,323360,1216117,6.042747497558594,26.606217231750488,12.941820900014136,-1.0,4.14978,3.8913800000000016,0.7185304925,6.793315189634498,3.08816,21.61712,-1611701.1318265772,8756,19.57953,89.09,none,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1
8877,888,cifar10,93.51,93.38,200,746928,3160174,7.190518379211426,32.274641745090484,44.8608237800363,1.3909926540000015,18.4242,6.594740000000003,1.3137072444999998,17.296541182083665,5.08816,35.61712,418907545.2542716,8877,86.42625,93.51,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_1x1,avg_pool_3x3
8554,888,cifar10,91.27,90.28,200,553536,2324838,7.472825050354004,33.18681604862213,39.44226450010319,1.5829613730020355,14.2126,6.840500000000004,1.3095655325,10.196478337132277,4.75536,33.28752,312058501.7274086,8554,54.96897,91.27,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3
8262,888,cifar10,85.01,79.65,200,562240,2083189,5.986189842224121,27.273080921173097,27.549736740038497,0.9495939320040634,11.4577,5.120180000000001,1.0004950045,13.63768779714061,3.83056,26.813920000000003,25748993.02008425,8262,51.03681,85.01,avg_pool_3x3,none,nor_conv_1x1,none,nor_conv_3x3,nor_conv_1x1
7910,888,cifar10,90.01,89.37,200,266576,985781,4.918103218078613,21.654408469200135,10.192507559986552,-1.0,4.8652,3.645620000000001,0.6872827644999999,6.289297634665844,2.57296,18.01072,-613192.2601187605,7910,15.64737,90.0,skip_connect,none,avg_pool_3x3,skip_connect,nor_conv_1x1,nor_conv_1x1
9120,888,cifar10,92.29,44.99,200,980240,3796661,6.612296104431152,30.886035103797912,53.13557849993231,-1.0,17.919700000000002,7.577780000000003,1.5644240285,20.86006697108513,5.31536,37.20752,-455921927.6350096,9120,113.95137,92.29,none,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,skip_connect,avg_pool_3x3
9142,888,cifar10,89.53,87.13,200,335264,1216053,6.299934387207031,27.73861110687256,12.4701742400066,0.933036976995936,5.22118,3.8913800000000016,0.7185304925,6.793315189634498,3.08816,21.61712,1981560.1216811384,9142,19.57953,89.56,avg_pool_3x3,nor_conv_1x1,skip_connect,none,nor_conv_1x1,nor_conv_1x1
8779,888,cifar10,91.14,28.74,200,550208,2076341,6.695799827575684,29.736047034263613,26.82155172005878,-1.0,9.48165,5.120180000000001,1.0004950044999998,13.63768779714061,3.83056,26.813920000000003,-26642578.163556773,8779,51.03681,91.16,none,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,avg_pool_3x3
8184,888,cifar10,91.81,91.75,200,454208,1839214,5.111241340637207,23.08747713565826,27.319548679952277,1.162358736000897,10.7766,4.874420000000002,0.9692472765,14.069085832664296,3.31536,23.20752,14679636.346566038,8184,47.10465,91.81,skip_connect,skip_connect,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_1x1
8902,888,cifar10,91.22,91.08,200,481728,1888094,5.836434364318848,26.363174023628233,35.15577782003675,1.662296257003618,14.1503,7.823540000000004,1.5248928765,8.04259628308237,4.13456,28.941919999999996,181641620.70879185,8902,47.10465,91.21,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,skip_connect,avg_pool_3x3,nor_conv_1x1
8677,888,cifar10,89.91,76.36,200,693968,2723750,6.121740341186523,28.12327512741089,42.20935064004152,1.6140720309995231,16.3508,7.577780000000003,1.5290345885,14.38163596609415,4.46736,31.27152,310434967.51426697,8677,78.56193,89.9,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,skip_connect,skip_connect,avg_pool_3x3
8603,888,cifar10,88.93,86.04,200,233392,762037,4.92985725402832,21.264117622375487,7.821856379887322,0.7425600810020114,3.4590300000000003,3.399860000000001,0.6560350365000001,5.5954684920829,2.05776,14.40432,139236.47651453677,8603,11.71521,88.93,none,nor_conv_1x1,none,avg_pool_3x3,skip_connect,skip_connect
8821,888,cifar10,91.71,90.75,200,722096,2929518,6.787967681884766,30.74949359893799,43.32441252001445,1.3132369279992415,17.5186,6.348980000000003,1.2824595165,17.923772231415303,4.57296,32.01072,247966703.28658855,8821,82.49409,91.7,nor_conv_1x1,avg_pool_3x3,skip_connect,nor_conv_3x3,nor_conv_3x3,skip_connect
8073,888,cifar10,88.09,10.21,200,499728,1877101,5.914669036865234,29.589117635091142,27.876129720025347,-1.0,12.4231,6.348980000000003,1.2470700765,10.234587927941709,3.72496,26.07472,-46608057.69787894,8073,47.10465,88.08,avg_pool_3x3,none,none,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3
7990,888,cifar10,92.85,92.27,200,935824,3789678,6.483592987060547,30.284862842559814,55.152831460000016,1.4423618929940858,23.5787,7.577780000000003,1.5644240285,20.86006697108513,5.31536,37.20752,863501592.9775621,7990,113.95137,92.84,nor_conv_3x3,skip_connect,skip_connect,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3
8341,888,cifar10,92.49,92.18,200,734080,2936437,6.430644989013672,29.29801856994629,40.80551398001262,1.2402049300071667,17.4786,6.348980000000003,1.2824595165,17.923772231415303,4.57296,32.01072,198633366.3023669,8341,82.49409,92.49,nor_conv_3x3,nor_conv_3x3,none,nor_conv_1x1,skip_connect,avg_pool_3x3
8832,888,cifar10,92.21,91.94,200,537168,2058557,7.900643348693848,30.70190005302429,26.448662400071044,0.7011040360011975,8.9459,3.645620000000001,0.7226722045,20.513714983022073,3.42096,23.94672,8684497.851089958,8832,51.03681,92.2,nor_conv_1x1,none,nor_conv_1x1,nor_conv_3x3,none,skip_connect
7801,888,cifar10,93.52,93.03,200,972528,4020398,6.257762908935547,29.46780553817749,58.051620140031446,1.467102074995637,21.4851,7.823540000000004,1.5956717564999998,20.127304633717245,5.83056,40.81392,1002407710.797424,7801,117.88353,93.52,skip_connect,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3
8951,888,cifar10,87.25,79.11,200,232368,978926,6.075410842895508,26.282227306365964,10.413890220079338,0.9666544840001734,5.0158000000000005,3.645620000000001,0.6872827644999999,6.289297634665844,2.57296,18.01072,936123.7320619788,8951,15.64737,87.23,skip_connect,nor_conv_1x1,skip_connect,nor_conv_1x1,skip_connect,avg_pool_3x3
9049,888,cifar10,93.53,93.33,200,1460144,5971118,7.39713191986084,34.83124492764473,86.27160293995985,1.7290521610048015,34.4265,10.5269,2.1908485085,23.173965960547232,7.83056,54.81392,13097780993.41452,9049,184.73025,93.55,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3
9188,888,cifar10,91.86,63.05,200,697456,2706229,5.987977981567383,27.281227684021,37.74031124004978,-1.0,14.1144,6.103220000000002,1.2512117884999998,18.66852444337987,4.05776,28.40432,-76590095.20752382,9188,78.56193,91.84,none,nor_conv_3x3,avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect
8352,888,cifar10,93.23,93.25,200,984704,4002813,7.140917778015137,33.62658181667328,51.99913700002071,1.137303946998145,22.6414,6.348980000000003,1.3178489564999998,25.612956534888895,5.42096,37.94672,553391847.2983279,8352,117.88353,93.23,nor_conv_3x3,none,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,skip_connect
8635,888,cifar10,84.79,65.23,200,689792,2723878,4.990677833557129,23.311456160545347,41.88934965990484,1.4909037250035908,16.3884,7.577780000000003,1.5290345885,14.38163596609415,4.46736,31.27152,192742707.9615585,8635,78.56193,84.8,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,skip_connect,skip_connect,nor_conv_3x3
8746,888,cifar10,89.69,87.98,200,487840,1821373,4.918298721313477,22.343831090927125,23.066348360007396,0.7115770540040103,8.999690000000001,3.399860000000001,0.6914244764999999,22.498323538851867,2.90576,20.34032,2255403.1365164807,8746,47.10465,89.7,skip_connect,none,nor_conv_1x1,skip_connect,skip_connect,nor_conv_3x3
7812,888,cifar10,78.9,32.14,200,413280,1608622,4.673576354980469,20.93294849395752,22.219167340008426,1.1246011670009466,8.47441,4.628660000000002,0.9379995485,14.615637999956666,2.80016,19.60112,4936704.9716685675,7812,43.17249,78.88,skip_connect,skip_connect,avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect
9200,888,cifar10,86.59,86.34,200,289152,992629,2.757730484008789,12.1422873210907,8.989218979986617,-1.0,2.8443,3.645620000000001,0.6872827644999999,6.289297634665844,2.57296,18.01072,-99407.8421820106,9200,15.64737,86.61,none,nor_conv_1x1,nor_conv_1x1,skip_connect,avg_pool_3x3,none
8013,888,cifar10,89.32,10.04,200,311664,1198525,5.2649736404418945,23.381747937202455,9.653043819998857,-1.0,3.90816,2.416820000000001,0.4407076924999999,12.028393341589998,2.67856,18.74992,-248430.84933329895,8013,19.57953,89.32,none,none,skip_connect,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1
8205,888,cifar10,89.68,88.08,200,294816,1209326,5.995702743530273,26.08930120468139,12.583925419967272,1.0251850109998486,5.78212,3.8913800000000016,0.7185304925,6.793315189634498,3.08816,21.61712,2177983.0548647437,8205,19.57953,89.67,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_1x1,skip_connect,nor_conv_1x1
8700,888,cifar10,87.78,85.86,200,503888,1895077,6.4684343338012695,28.480516371726992,30.828894760052208,1.5453635919984663,14.1103,7.823540000000003,1.5248928765,8.04259628308237,4.13456,28.941919999999996,176795494.05741417,8700,47.10465,87.78,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,avg_pool_3x3
9177,888,cifar10,10.0,10.0,200,179408,569514,0.5991506576538086,2.4313533687591553,0.0116305399569682,-1.0,0.00504305,4.628660000000002,0.9026101085,2.6348779358235475,1.95216,13.66512,-0.009522733014371,9177,7.78305,10.0,avg_pool_3x3,none,avg_pool_3x3,none,none,none
8591,888,cifar10,91.04,89.6,200,508176,2094246,6.785449981689453,30.520954017639163,27.897006559942383,1.4736673940060427,13.3737,6.594740000000003,1.2783178045,10.214029718600305,4.24016,29.681120000000004,120804874.7404033,8591,51.03681,91.04,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect
